[PAD] [PAD] 1 3 4 4 8 8 9 9 9 10 10 12 12 13 17 18 18 18 18 20 21 21 23 25 25 25 26 26 26 27 27 30 31 31 33 33 35 36 36 38 44 48 49 52 52 52 52 52 54 54 57 58 58 58 59 59 61 61 61 63 64 67 68 69 69 69 71 71 72 75 75 77 77 78 78 79 83 83 83 83 85 86 87 88 89 89 89 90 92 92 94 95 95 96 97 97 98 98 % 98 98 97 97 96 95 95 94 92 92 90 89 89 89 88 87 86 85 83 83 83 83 79 78 78 77 77 75 75 72 71 71 69 69 69 68 67 64 63 61 61 61 59 59 58 58 58 57 54 54 52 52 52 52 52 49 48 44 38 36 36 35 33 33 31 31 30 27 27 26 26 26 25 25 25 23 21 21 20 18 18 18 18 17 13 12 12 10 10 9 9 9 8 8 4 4 3 1 [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 1 2 5 6 7 7 10 11 11 11 13 13 14 14 15 15 15 16 18 19 20 20 20 25 26 26 29 31 31 33 41 42 43 43 43 46 46 50 55 55 56 57 58 59 62 63 68 68 71 71 71 72 74 74 76 78 80 80 81 81 83 83 83 83 84 84 88 89 89 90 90 91 92 94 95 97 % 0 1 2 5 6 7 7 10 11 11 11 13 13 14 14 15 15 15 16 18 19 20 20 20 25 26 26 29 31 31 33 41 42 43 43 43 46 46 50 55 55 56 57 58 59 62 63 68 68 71 71 71 72 74 74 76 78 80 80 81 81 83 83 83 83 84 84 88 89 89 90 90 91 92 94 95 97 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 3 5 6 8 9 12 12 13 16 18 21 24 25 28 31 31 32 33 36 38 41 43 46 47 48 48 51 52 53 53 54 57 57 59 66 69 69 70 71 71 73 74 74 74 76 79 80 80 85 85 88 88 89 89 90 90 92 94 98 % 98 94 92 90 90 89 89 88 88 85 85 80 80 79 76 74 74 74 73 71 71 70 69 69 66 59 57 57 54 53 53 52 51 48 48 47 46 43 41 38 36 33 32 31 31 28 25 24 21 18 16 13 12 12 9 8 6 5 3 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 1 3 5 5 8 9 10 11 14 17 20 24 26 26 29 30 31 32 32 38 46 46 49 49 52 53 55 65 74 77 79 80 84 86 99 % 99 86 84 80 79 77 74 65 55 53 52 49 49 46 46 38 32 32 31 30 29 26 26 24 20 17 14 11 10 9 8 5 5 3 1 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1 1 5 6 8 8 9 10 13 20 21 23 24 25 27 28 29 29 29 30 36 37 38 38 38 43 45 48 49 49 51 52 52 52 53 54 55 57 60 63 64 68 68 69 70 74 77 77 80 82 82 83 84 86 87 87 88 89 91 91 93 93 96 98 % 98 96 93 93 91 91 89 88 87 87 86 84 83 82 82 80 77 77 74 70 69 68 68 64 63 60 57 55 54 53 52 52 52 51 49 49 48 45 43 38 38 38 37 36 30 29 29 29 28 27 25 24 23 21 20 13 10 9 8 8 6 5 1 1 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 3 4 6 13 20 21 26 32 35 35 35 38 39 39 47 50 51 54 54 56 59 59 64 65 69 75 86 92 94 % 3 4 6 13 20 21 26 32 35 35 35 38 39 39 47 50 51 54 54 56 59 59 64 65 69 75 86 92 94 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] 0 0 1 3 4 6 6 7 7 10 10 14 15 17 18 18 18 18 19 19 20 20 20 20 21 21 22 22 25 27 27 28 29 32 32 34 34 35 36 37 37 38 40 40 47 48 48 48 50 50 51 51 51 51 54 57 58 60 61 61 62 63 63 65 66 67 67 69 73 73 74 74 75 75 76 76 76 78 79 81 83 83 84 84 84 85 85 85 86 86 87 87 89 89 93 93 93 93 94 % 0 0 1 3 4 6 6 7 7 10 10 14 15 17 18 18 18 18 19 19 20 20 20 20 21 21 22 22 25 27 27 28 29 32 32 34 34 35 36 37 37 38 40 40 47 48 48 48 50 50 51 51 51 51 54 57 58 60 61 61 62 63 63 65 66 67 67 69 73 73 74 74 75 75 76 76 76 78 79 81 83 83 84 84 84 85 85 85 86 86 87 87 89 89 93 93 93 93 94 [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 6 7 8 9 10 11 11 12 15 20 21 23 24 31 31 32 37 37 39 40 45 47 48 55 55 60 60 63 64 64 66 70 72 77 80 82 83 83 84 86 86 89 91 92 94 96 99 % 99 96 94 92 91 89 86 86 84 83 83 82 80 77 72 70 66 64 64 63 60 60 55 55 48 47 45 40 39 37 37 32 31 31 24 23 21 20 15 12 11 11 10 9 8 7 6 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 4 15 34 41 48 48 99 % 4 15 34 41 48 48 99 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2 5 8 10 11 14 18 22 23 26 26 27 29 38 38 48 50 54 56 59 60 62 64 64 66 67 69 71 74 75 75 75 79 80 81 84 85 89 89 90 90 92 96 96 97 % 2 5 8 10 11 14 18 22 23 26 26 27 29 38 38 48 50 54 56 59 60 62 64 64 66 67 69 71 74 75 75 75 79 80 81 84 85 89 89 90 90 92 96 96 97 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] 1 4 4 4 5 8 9 9 13 14 14 14 14 15 15 16 18 18 20 20 22 23 23 25 25 25 26 27 27 27 30 31 32 33 37 38 40 41 42 42 45 46 49 50 50 50 51 52 53 54 54 55 55 56 58 58 58 60 68 69 70 70 71 71 72 72 73 73 73 73 74 74 75 76 76 76 76 77 77 79 79 79 80 81 82 83 85 85 86 88 89 91 92 92 94 96 98 % 1 4 4 4 5 8 9 9 13 14 14 14 14 15 15 16 18 18 20 20 22 23 23 25 25 25 26 27 27 27 30 31 32 33 37 38 40 41 42 42 45 46 49 50 50 50 51 52 53 54 54 55 55 56 58 58 58 60 68 69 70 70 71 71 72 72 73 73 73 73 74 74 75 76 76 76 76 77 77 79 79 79 80 81 82 83 85 85 86 88 89 91 92 92 94 96 98 [PAD] [PAD] [PAD]
[PAD] 0 0 1 1 2 3 3 4 4 7 7 8 13 14 15 15 16 17 18 19 19 21 22 22 22 24 26 26 26 26 27 27 28 29 30 30 33 35 37 37 38 39 42 43 43 43 44 46 46 47 47 48 50 53 54 54 55 55 56 57 58 58 59 59 61 65 66 67 67 68 69 69 70 71 73 75 77 77 78 79 79 80 80 81 82 84 86 86 86 87 88 89 90 90 92 93 96 99 99 % 0 0 1 1 2 3 3 4 4 7 7 8 13 14 15 15 16 17 18 19 19 21 22 22 22 24 26 26 26 26 27 27 28 29 30 30 33 35 37 37 38 39 42 43 43 43 44 46 46 47 47 48 50 53 54 54 55 55 56 57 58 58 59 59 61 65 66 67 67 68 69 69 70 71 73 75 77 77 78 79 79 80 80 81 82 84 86 86 86 87 88 89 90 90 92 93 96 99 99 [PAD]
[PAD] 0 0 0 1 1 1 1 4 5 6 7 7 10 10 10 14 14 15 16 17 17 18 18 18 20 22 22 23 24 24 24 27 27 28 29 29 31 31 31 32 32 32 33 33 35 35 39 41 42 44 46 46 48 50 50 51 51 51 53 53 55 55 57 58 60 61 63 63 63 65 65 66 70 70 72 74 76 79 81 81 81 81 81 82 82 83 83 83 83 87 88 90 90 90 90 94 96 98 99 % 0 0 0 1 1 1 1 4 5 6 7 7 10 10 10 14 14 15 16 17 17 18 18 18 20 22 22 23 24 24 24 27 27 28 29 29 31 31 31 32 32 32 33 33 35 35 39 41 42 44 46 46 48 50 50 51 51 51 53 53 55 55 57 58 60 61 63 63 63 65 65 66 70 70 72 74 76 79 81 81 81 81 81 82 82 83 83 83 83 87 88 90 90 90 90 94 96 98 99 [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 1 6 8 10 13 15 17 17 20 20 23 27 30 31 32 34 35 40 41 41 45 46 47 49 51 58 63 66 68 74 76 78 79 81 83 87 89 89 95 97 % 0 1 6 8 10 13 15 17 17 20 20 23 27 30 31 32 34 35 40 41 41 45 46 47 49 51 58 63 66 68 74 76 78 79 81 83 87 89 89 95 97 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 5 10 14 15 15 17 19 20 23 25 31 38 42 49 69 74 75 82 86 88 95 % 5 10 14 15 15 17 19 20 23 25 31 38 42 49 69 74 75 82 86 88 95 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] 1 1 3 4 5 5 6 7 9 9 10 10 10 10 13 14 16 18 19 20 21 22 24 25 27 29 31 32 33 34 35 35 36 36 36 38 38 42 44 44 44 45 47 48 48 49 49 50 52 56 56 57 57 58 58 58 58 60 60 60 61 63 63 64 64 65 66 67 67 67 68 70 72 72 72 73 74 75 76 79 80 80 82 84 85 85 87 88 88 90 90 91 92 93 95 96 96 98 % 98 96 96 95 93 92 91 90 90 88 88 87 85 85 84 82 80 80 79 76 75 74 73 72 72 72 70 68 67 67 67 66 65 64 64 63 63 61 60 60 60 58 58 58 58 57 57 56 56 52 50 49 49 48 48 47 45 44 44 44 42 38 38 36 36 36 35 35 34 33 32 31 29 27 25 24 22 21 20 19 18 16 14 13 10 10 10 10 9 9 7 6 5 5 4 3 1 1 [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1 7 10 11 13 16 16 17 17 17 18 19 19 21 21 22 24 27 28 31 32 33 33 36 36 36 37 38 39 40 40 41 42 43 44 46 48 48 49 51 51 51 52 52 52 53 54 58 58 59 61 62 62 62 63 63 65 67 68 69 71 75 75 77 78 80 81 82 82 85 85 86 90 91 93 94 95 96 98 % 1 7 10 11 13 16 16 17 17 17 18 19 19 21 21 22 24 27 28 31 32 33 33 36 36 36 37 38 39 40 40 41 42 43 44 46 48 48 49 51 51 51 52 52 52 53 54 58 58 59 61 62 62 62 63 63 65 67 68 69 71 75 75 77 78 80 81 82 82 85 85 86 90 91 93 94 95 96 98 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2 2 2 3 3 5 6 7 7 7 7 8 10 11 12 13 14 15 15 16 17 19 23 24 25 26 27 27 28 30 30 32 32 32 34 34 34 35 39 42 43 47 48 48 48 49 49 50 51 51 52 52 53 54 56 56 57 58 58 60 60 65 68 70 70 72 74 74 77 77 79 81 84 84 84 85 86 87 88 89 89 89 90 94 97 97 98 99 99 % 2 2 2 3 3 5 6 7 7 7 7 8 10 11 12 13 14 15 15 16 17 19 23 24 25 26 27 27 28 30 30 32 32 32 34 34 34 35 39 42 43 47 48 48 48 49 49 50 51 51 52 52 53 54 56 56 57 58 58 60 60 65 68 70 70 72 74 74 77 77 79 81 84 84 84 85 86 87 88 89 89 89 90 94 97 97 98 99 99 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] 0 2 2 3 5 6 6 7 8 8 9 10 12 13 15 16 16 16 17 19 21 24 24 24 26 26 29 29 30 32 32 32 33 34 37 38 39 40 40 41 41 43 44 46 47 48 51 53 53 55 56 57 58 58 59 61 62 62 65 65 65 67 70 70 70 72 72 74 74 74 74 75 76 76 77 78 79 80 81 82 83 85 85 88 89 92 92 94 96 97 97 97 97 98 98 99 % 99 98 98 97 97 97 97 96 94 92 92 89 88 85 85 83 82 81 80 79 78 77 76 76 75 74 74 74 74 72 72 70 70 70 67 65 65 65 62 62 61 59 58 58 57 56 55 53 53 51 48 47 46 44 43 41 41 40 40 39 38 37 34 33 32 32 32 30 29 29 26 26 24 24 24 21 19 17 16 16 16 15 13 12 10 9 8 8 7 6 6 5 3 2 2 0 [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 3 4 5 8 12 16 17 20 20 23 26 37 38 38 40 41 43 59 65 66 70 74 77 87 91 95 95 97 % 0 3 4 5 8 12 16 17 20 20 23 26 37 38 38 40 41 43 59 65 66 70 74 77 87 91 95 95 97 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 2 3 4 5 5 7 7 7 7 8 9 10 11 11 12 12 14 16 17 19 26 26 27 27 28 30 32 32 33 34 35 36 39 41 41 42 43 43 45 45 46 46 47 47 49 52 55 55 57 58 59 60 60 62 65 66 67 67 68 68 68 68 69 70 73 74 74 75 76 78 79 80 82 82 82 86 87 87 91 92 92 93 94 94 96 99 99 % 99 99 96 94 94 93 92 92 91 87 87 86 82 82 82 80 79 78 76 75 74 74 73 70 69 68 68 68 68 67 67 66 65 62 60 60 59 58 57 55 55 52 49 47 47 46 46 45 45 43 43 42 41 41 39 36 35 34 33 32 32 30 28 27 27 26 26 19 17 16 14 12 12 11 11 10 9 8 7 7 7 7 5 5 4 3 2 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1 1 2 2 4 5 7 8 18 19 22 23 24 24 27 32 36 39 45 49 50 52 55 57 59 61 64 64 66 68 71 71 72 79 80 80 83 91 92 96 98 98 99 % 1 1 2 2 4 5 7 8 18 19 22 23 24 24 27 32 36 39 45 49 50 52 55 57 59 61 64 64 66 68 71 71 72 79 80 80 83 91 92 96 98 98 99 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
